run,stress_MBD,stress_DDD
1,2.604076296412401,4.011389428988182
2,2.8534583782233667,1.7168225805632462
3,2.961643922588435,2.439515074900987
4,3.1731606462239696,2.2180137842289707
5,3.3395088448636945,2.1201583834312716
6,2.483432012868671,2.417037176397866
7,2.631200793080842,4.089180214639374
8,3.3237432263321267,1.854113932403698
9,4.140634922484691,2.132749033866183
10,3.1723331636619254,2.674567071128552
