x1,x2,x3,x4,u1,u2
-0.25874030266157255,-0.3282880890493684,-0.0022557569809214667,0.004762209457250848,-0.12151389364475217,0.36767597175520017
-0.2003921226940695,-0.13734487034717952,-0.08715031377338263,0.04076785311961073,-0.10642784258320112,0.43642136949269056
-0.32291109088738207,0.04071804727785608,-0.16879954269000624,0.07788713356974207,-0.03541165737698506,0.4632850875221084
-0.26456871633374396,0.011353142123231352,-0.23357707659855137,0.11175370095079418,0.07766664037440062,0.4510973602535418
-0.21954941853316168,0.0872250704012584,-0.27215372379294306,0.1389828448240213,0.20780800389604817,0.4064289328426372
-0.2027836286438696,-0.0014259423964951556,-0.2806589041584515,0.1573884829364416,0.32447352983866307,0.33618940724898777
0.06338766410555158,0.23697748606812508,-0.2604183377485554,0.16582526639150968,0.3986737208565045,0.24546018288292085
0.19850236543320085,0.32519016407667045,-0.21660190831554038,0.16383924205716022,0.40985381463849974,0.1373019903314908
0.2821895285767003,0.2858214315903608,-0.15636873354809688,0.15135516236116364,0.3509011618542176,0.014404399061866099
0.37121688628399063,0.049670545223944956,-0.08713235824219842,0.12857877628956407,0.23005208657445264,-0.11834937041610026
0.43294623449549,0.1098987260930404,-0.015400867718668922,0.0961712350416238,0.06923581128912588,-0.2517497326491094
0.2608125215521119,-0.05888508729735899,0.05364590492484157,0.055608864170053035,-0.10073340722869004,-0.37179636903197893
0.11037850673419505,-0.292891078436695,0.11598229773589584,0.009531808999646653,-0.24694178962993021,-0.4615287111267425
-0.13467314477305362,-0.5761487729755492,0.16830952021519058,-0.03814615155297106,-0.3415059902049441,-0.5048839519237986
-0.49571265216692045,-0.4767881637725004,0.2077577635940321,-0.08253116249687556,-0.36737116123082125,-0.4914595061485709
-0.5049677606480447,-0.44315232520596026,0.23197334554781213,-0.11847212711223257,-0.3214756750468479,-0.42055736413153605
-0.449674235484124,-0.5471308859933803,0.2396137697815176,-0.14157232318742896,-0.2146673446207736,-0.30294690502260246
