run,lambda_MBD,lambda_DDD
1,19.176102998156598,0.05024302122935793
2,19.176102998156598,0.1802549736382963
3,19.176102998156598,0.06493256494654248
4,19.176102998156598,0.2760517402325459
5,19.176102998156598,0.16800231474567628
6,19.176102998156598,0.6826517368424306
7,19.176102998156598,1.1416145380074825
8,19.176102998156598,0.09971772451952907
9,19.176102998156598,0.0058012226484334935
10,19.176102998156598,0.7232362351603253
11,19.176102998156598,1.9426458680322314
12,19.176102998156598,0.03586855728255454
13,19.176102998156598,0.6022641373689147
14,19.176102998156598,0.15063183771751554
15,19.176102998156598,1.2978455922404624
16,19.176102998156598,2.534534092334611
17,19.176102998156598,0.044946201734446606
18,19.176102998156598,4.149111709852643
19,19.176102998156598,5.025757181480757
20,19.176102998156598,1.1370413082891135
21,19.176102998156598,0.5810300709365064
22,19.176102998156598,0.025972463621605633
23,19.176102998156598,0.019100438080478722
24,19.176102998156598,0.06306180999690007
25,19.176102998156598,3.3420264383747607
26,19.176102998156598,2.3472975838603514
27,19.176102998156598,10.209958528420593
28,19.176102998156598,0.22659877798817024
29,19.176102998156598,0.36653494891755845
30,19.176102998156598,0.04988605772838709
31,19.176102998156598,3.0027886894187024
32,19.176102998156598,1.2632008911387298
33,19.176102998156598,8.823938024082606
34,19.176102998156598,0.5283164276926732
35,19.176102998156598,0.15392882054171836
36,19.176102998156598,1.0761770877749466
37,19.176102998156598,2.354328109381208
38,19.176102998156598,0.021875018478255546
39,19.176102998156598,0.7307893828304972
40,19.176102998156598,0.38000409873825686
41,19.176102998156598,2.045492874744175
42,19.176102998156598,0.07770593684620301
43,19.176102998156598,0.16978543399473134
44,19.176102998156598,0.08805384265320848
45,19.176102998156598,4.584640512562786
46,19.176102998156598,0.09289819938910797
47,19.176102998156598,4.042293269688326
48,19.176102998156598,0.10500247141494361
49,19.176102998156598,4.401516808200488
50,19.176102998156598,0.08132493722453946
51,19.176102998156598,1.108027874862352
52,19.176102998156598,0.06092943867751267
53,19.176102998156598,2.868149442990655
54,19.176102998156598,9.83471318251201
55,19.176102998156598,1.1639363165934211
56,19.176102998156598,15.037699210623245
57,19.176102998156598,3.780678500825251
58,19.176102998156598,0.1804614654947188
59,19.176102998156598,3.45882997135836
60,19.176102998156598,0.0920319230882021
61,19.176102998156598,0.4062119970771951
62,19.176102998156598,1.7282584395476353
63,19.176102998156598,1.5610035317446065
64,19.176102998156598,0.04097337529231451
65,19.176102998156598,0.9963385320727639
66,19.176102998156598,0.5233175873446043
67,19.176102998156598,0.028685444029865666
68,19.176102998156598,1.730093176067348
69,19.176102998156598,0.4442641217145736
70,19.176102998156598,0.05251735785051886
71,19.176102998156598,0.05454749072097474
72,19.176102998156598,0.515232536870619
73,19.176102998156598,0.33265077309675584
74,19.176102998156598,0.06048524274764391
75,19.176102998156598,0.13147486031428354
76,19.176102998156598,0.4665274299146599
77,19.176102998156598,0.8287210703607222
78,19.176102998156598,0.04869408041174939
79,19.176102998156598,0.45099271832238763
80,19.176102998156598,0.024783623101040136
81,19.176102998156598,1.0024266350796833
82,19.176102998156598,1.343527129520847
83,19.176102998156598,0.2117904787265287
84,19.176102998156598,2.627647814578551
85,19.176102998156598,2.604041632489976
86,19.176102998156598,3.6064041367664057
87,19.176102998156598,2.3964976937299878
88,19.176102998156598,0.05933300893169955
89,19.176102998156598,2.4923553174481974
90,19.176102998156598,5.704126071485191
91,19.176102998156598,0.28377382692091085
92,19.176102998156598,0.6982179567644883
93,19.176102998156598,2.07714983430131
94,19.176102998156598,3.716564929932322
95,19.176102998156598,7.486798075251242
96,19.176102998156598,0.021482104646390478
97,19.176102998156598,0.015329940360221709
98,19.176102998156598,0.007508129182847784
99,19.176102998156598,1.4872559131257763
100,19.176102998156598,5.1423777998036
