run,lambda_MBD,lambda_DDD
1,19.176102998156598,49.980671270159206
2,19.176102998156598,62.075310574286966
3,19.176102998156598,46.024721750083536
4,19.176102998156598,48.63307887311482
5,19.176102998156598,43.02516551184785
6,19.176102998156598,50.94017810249969
7,19.176102998156598,55.09498060796158
8,19.176102998156598,47.77069467590915
9,19.176102998156598,46.475050735078945
10,19.176102998156598,47.9633211999904
