run,J,lambda,rho,time,attempts,stress
0.000000000000000000e+00,4.406212245402948646e+00,1.917610181652901247e+01,9.996466200108093947e-01,8.685034000000086962e-01,1.000000000000000000e+00,9.714987874543629109e-01
1.000000000000000000e+00,9.653420392731135280e+00,1.917610181652901247e+01,9.996466200108093947e-01,4.622503000000506290e-01,1.000000000000000000e+00,1.656299628145003089e+00
