run,stress_MBD,stress_DDD
1,2.4620315933445887,2.8343565386127962
2,3.3152475834010358,2.2186154196207815
3,3.149759106349329,3.7938914044486935
4,3.2722197641258153,3.4414451867688887
5,2.5336509382791044,3.4994876749056423
6,3.120025638899491,2.472179516273235
7,3.4503797104393614,2.8123887371757537
8,3.0793387824407232,3.9626592633834563
9,3.1305117205714525,1.6444527799056972
10,3.4068598383955973,1.4400785440167898
11,2.8538003962524474,3.12035270059901
12,2.8009832568236237,2.6005632192182278
13,1.6764667154490278,2.9024881049150575
14,2.828774623568312,2.633998158980351
15,3.7508159307660836,3.97174671105468
16,3.0849765906383553,3.3306325827965875
17,3.2417066686373732,3.1129755625607283
18,3.5351084429126693,2.3143598341177296
19,2.9882253790132496,3.1566504426654096
20,2.087390962405987,2.110012329311635
21,2.753869800142779,3.4350217152665405
22,2.2827768158040476,2.9350564260038325
23,3.0309905799553434,1.722482085607608
24,3.6309427181393774,3.2037533841250316
25,3.713470688703675,2.1919401273871517
26,3.057400866470088,2.885242659045688
27,2.7732411523801725,2.445524653432919
28,2.6482826415124747,2.4568201573029267
29,3.1012646488074775,2.30422583717809
30,2.111098759923809,3.287269887677834
31,3.009472701332249,3.5334662314760767
32,2.980050351000221,1.9516796523168183
33,3.1100574351168864,3.513183909796786
34,2.786056747110275,2.1906707932764276
35,4.024126590871624,4.682586785133087
36,4.253223258815053,3.175963920385665
37,3.2393652681657352,3.3242214210790517
38,2.952075832207649,3.4352155815397696
39,1.8036527442579806,1.3686774099412709
40,2.607667504499671,2.591003243676825
41,4.473940811332207,4.295601437540311
42,2.810214606022352,2.3756530147237362
43,3.1913604159037208,3.5958237870638508
44,3.4310417556126787,2.563582908005139
45,3.0496301408804136,2.4249038753236825
46,2.733133969702161,3.2969201277249383
47,3.217238745734401,3.376839634709158
48,3.0256446616246415,1.844579718102301
49,2.7892850647827285,3.2644167087554625
50,2.1193087860164694,2.967404838544488
51,2.456149680753287,2.047335175573752
52,3.1606092013993776,3.801141205406366
53,1.860971993343767,2.6845314219878933
54,2.5310065172775817,2.915462047310273
55,0.881437232524022,0.7583196768389102
56,1.063822544226021,2.0649736927836204
57,1.5922864590363877,1.6117464383973643
58,3.3531861176926254,3.0102532509210396
59,2.2809138642831903,2.753395292626312
60,2.298815650150762,3.6843878017876732
61,2.7580676792272625,2.1753477441177242
62,3.0583927044838544,2.6566259125682463
63,2.286110655657603,3.0642988479425424
64,3.6998575037051187,1.2206970562014996
65,2.4234022425379953,2.2395428466208513
66,2.6924705597684837,2.928625622693869
67,4.161483727808725,3.2109234312533923
68,2.5094161014891836,3.283647062259057
69,2.7861645753979323,1.9578781332463608
70,3.161845379258527,1.7206701448746418
71,3.9536127200077695,2.8153896208699174
72,2.6345666384797983,3.2327285360649474
73,2.5064884630333406,2.314312483383433
74,2.621220985613888,3.524825923179038
75,2.9096120858883268,3.256448558780503
76,3.2345296109395862,2.7974879172115856
77,3.05031164349818,1.8406820090668856
78,2.1492131825421126,2.8334064180701684
79,2.326440437260711,3.148978036076942
80,3.617617205421506,2.8118224729447885
81,3.311047774075991,4.454779013554145
82,3.2660339733468744,2.251850721157002
83,3.873495408780193,2.0926262031755876
84,2.4849112293188895,2.958796883177674
85,3.26927836255134,2.3398377912505715
86,3.0288989004847613,2.1938710785496527
87,3.7889512377554757,2.0131853462449025
88,3.4707400319790582,3.4534442866773287
89,3.347409068046202,2.4154555185841287
90,3.4224203536557796,2.024048003474026
91,4.25571269604062,2.441585553696687
92,4.198961115940126,2.4045345966586655
93,2.985485722077503,3.0248180270680582
94,2.4592974755278068,4.946842022117775
95,2.591122041963831,1.9326997856895762
96,2.9716669388674344,4.020106314036886
97,3.09250867659606,2.940812699831256
98,3.52339715427191,2.942347909201969
99,2.9284977977025215,2.2141287303238664
100,4.207280952302532,2.792993152343821
