run,time_MBD,time_DDD
1,0.4188613999867812,0.4024282000027597
2,0.33462810004130006,0.4014327999902889
3,0.3125239000073634,0.3747801000135951
4,0.30082790000597015,0.3632194999954663
5,0.30834950000280514,0.37505490001058206
6,0.30047830002149567,0.3728997000143863
7,0.2807662000413984,0.4055716000148095
8,0.31967090000398457,0.386419799993746
9,0.30945419997442514,0.3705640000407584
10,0.3026980999857187,0.41230389999691397
11,0.31755899998825043,0.38557340000988916
12,0.312390300037805,0.3905404000543058
13,0.30756649997783825,0.3929818000178784
14,0.3203683999599889,0.3559228000231087
15,0.3041005000122823,0.3894696999923326
16,0.31908670003758743,0.46443880000151694
17,0.29883949999930337,0.41158369998447597
18,0.30497649998869747,0.42533360002562404
19,0.3085025000036694,0.43558829999528825
20,0.3218731000088155,0.37025849998462945
21,0.3007132000057027,0.46851959999185055
22,0.3627709000138566,0.4471804999629967
23,0.2886844999738969,0.3809908999828622
24,0.3055335999815725,0.3657819000072777
25,0.3113664000411518,0.4205749000539072
26,0.32707520003896207,0.39533069997560233
27,0.33241789997555315,0.3769640999962576
28,0.3186027000192553,0.4070302000036463
29,0.3073343000141904,0.4204232000047341
30,0.3256598000298254,0.36599520000163466
31,0.36862769996514544,0.38029229996027425
32,0.30410559999290854,0.4243140000035055
33,0.37177769996924326,0.40917300002183765
34,0.2972390999784693,0.3851559999748133
35,0.2834465999621898,0.3570408999803476
36,0.2828736999654211,0.36406270001316443
37,0.29905550001421943,0.3760278999689035
38,0.2964016000041738,0.40026600001147017
39,0.28587820002576336,0.4109806999913417
40,0.2936053000157699,0.4161032999982126
41,0.32130510004935786,0.37465650000376627
42,0.29468390002148226,0.5064396999659948
43,0.29865790001349524,0.3736973999766633
44,0.30511869996553287,0.3717940999777056
45,0.312537899997551,0.3672825999674387
46,0.2915608999901451,0.3507060999982059
47,0.30596889997832477,0.37016859999857843
48,0.3201796999783255,0.3557721000397578
49,0.2744879000238143,0.4307814000057988
50,0.2801620999816805,0.42124349996447563
51,0.2989943999564275,0.3815935999737121
52,0.31639469997026026,0.43161379999946803
53,0.31905369996093214,0.40160639997338876
54,0.3148450999869965,0.3805142999626696
55,0.939516700047534,1.2362859999993816
56,0.9987567999633029,0.6431679999805056
57,0.5985889000003226,0.6592227999935858
58,0.4333565000561066,0.45677220000652596
59,0.3082645999966189,0.3858872000128031
60,0.31266100000357255,0.40288239996880293
61,0.31158589996630326,0.40941730001941323
62,0.347404700005427,0.39994339999975637
63,0.3007291000103578,0.47931029996834695
64,0.30828890000702813,0.42240209999727085
65,0.3288248999742791,0.44651969999540597
66,0.3133739000186324,0.3894744999706745
67,0.33041100000264123,0.35523270000703633
68,0.32378049998078495,0.3997080000117421
69,0.31405180000001565,0.4070094999624416
70,0.31627100001787767,0.6356535000377335
71,0.30035819998010993,0.39403959998162463
72,0.3024690999882296,0.401170400029514
73,0.29922340001212433,0.5806260000099428
74,0.3338139000115916,0.38122449995717034
75,0.3222078999970108,0.42703729995992035
76,0.33331739995628595,0.36863429995719343
77,0.31759049999527633,0.5942091000033543
78,0.2980741999926977,0.36396119999699295
79,0.3693947999854572,0.38206840003840625
80,0.32393559999763966,0.38342570001259446
81,0.3114573000348173,0.37529920000815764
82,0.3301022000377998,0.3746917999815196
83,0.29850299999816343,0.3882681000395678
84,0.32068549998803064,0.3960647000349127
85,0.3058778999838978,0.40066879999358207
86,0.31983569997828454,0.4059605000074953
87,0.3051636000163853,0.4113505999557674
88,0.31063259998336434,0.6469989999895915
89,0.3034063000231981,0.4592819000245072
90,0.337845699978061,0.4323020000010729
91,0.2900513000204228,0.38397180003812537
92,0.3051349999732338,0.38339020003331825
93,0.30878560000564903,0.38741999998455867
94,0.2986117000109516,0.7549008000059985
95,0.2954800999723375,0.3880582000128925
96,0.31547949998639524,0.38478459999896586
97,0.32841459999326617,0.3719209999544546
98,0.30599020002409816,0.38765809999313205
99,0.3201300000073388,0.36696149996714666
100,0.30081779998727143,0.37482189998263493
