run,objective_MBD,objective_DDD
1,14.386063521261573,16.96656601447425
2,14.386063521261573,11.027552033157662
3,14.386063521261573,30.37553817250476
4,14.386063521261573,13.904950513034597
5,14.386063521261573,0.036510861408395136
6,14.386063521261573,0.773910697315435
7,14.386063521261573,33.14650847192799
8,14.386063521261573,17.436378137366113
9,14.386063521261573,1.5036689928318312
10,14.386063521261573,0.31382826207591785
11,14.386063521261573,2.4136099668425866
12,14.386063521261573,8.740739250223344
13,14.386063521261573,9.45407749964355
14,14.386063521261573,3.0881496228441616
15,14.386063521261573,18.578005279632755
16,14.386063521261573,29.906301206983017
17,14.386063521261573,18.287879320252927
18,14.386063521261573,32.78365908306136
19,14.386063521261573,3.608137502501804
20,14.386063521261573,3.534747706884413
21,14.386063521261573,36.49663132053333
22,14.386063521261573,0.03939685174748116
23,14.386063521261573,26.49448772355121
24,14.386063521261573,30.69725437167189
25,14.386063521261573,18.096513624782588
26,14.386063521261573,34.78569573047588
27,14.386063521261573,0.02436432666020289
28,14.386063521261573,23.48273694739617
29,14.386063521261573,14.371150838569415
30,14.386063521261573,0.5256224414555588
31,14.386063521261573,1.0558261036540748
32,14.386063521261573,6.594363007612132
33,14.386063521261573,18.67919820552723
34,14.386063521261573,21.081667953384954
35,14.386063521261573,28.80293680077623
36,14.386063521261573,1.0204455109298125
37,14.386063521261573,25.75042158776761
38,14.386063521261573,21.522604712620563
39,14.386063521261573,22.350301609115455
40,14.386063521261573,18.215254520756613
41,14.386063521261573,11.662341212937402
42,14.386063521261573,13.390537797741208
43,14.386063521261573,23.69270758988526
44,14.386063521261573,9.120921834887266
45,14.386063521261573,6.282132600764904
46,14.386063521261573,2.3953229970705707
47,14.386063521261573,27.04639329401707
48,14.386063521261573,14.478595796812828
49,14.386063521261573,21.714610813119982
50,14.386063521261573,30.344695158939004
51,14.386063521261573,16.284664733218264
52,14.386063521261573,33.186332614893985
53,14.386063521261573,11.990124037853562
54,14.386063521261573,24.90177068477073
55,14.386063521261573,16.974099028165508
56,14.386063521261573,10.64265302517715
57,14.386063521261573,28.182361386197307
58,14.386063521261573,29.204628973991476
59,14.386063521261573,0.02076549952506971
60,14.386063521261573,10.00332750782124
61,14.386063521261573,30.832882251241273
62,14.386063521261573,14.217401329791588
63,14.386063521261573,20.1328305045951
64,14.386063521261573,18.984793786518246
65,14.386063521261573,9.104099975966072
66,14.386063521261573,21.319293119712817
67,14.386063521261573,29.869784021893118
68,14.386063521261573,21.6026908863125
69,14.386063521261573,1.6986881585344462
70,14.386063521261573,21.098005780434143
71,14.386063521261573,16.766605245100024
72,14.386063521261573,14.468516642142996
73,14.386063521261573,0.9105570062792939
74,14.386063521261573,27.11874323980782
75,14.386063521261573,30.981852113412913
76,14.386063521261573,26.55724328671392
77,14.386063521261573,7.143463316567317
78,14.386063521261573,8.749612549930955
79,14.386063521261573,6.8719817889625645
80,14.386063521261573,5.108765075309416
81,14.386063521261573,4.02583460486993
82,14.386063521261573,27.07458954742566
83,14.386063521261573,31.35803077369402
84,14.386063521261573,27.45124476390539
85,14.386063521261573,27.05323807833428
86,14.386063521261573,28.437247772316017
87,14.386063521261573,9.34531214154278
88,14.386063521261573,23.473152612253344
89,14.386063521261573,25.13442138829042
90,14.386063521261573,29.53498734340336
91,14.386063521261573,10.912733333335982
92,14.386063521261573,21.121629754400352
93,14.386063521261573,2.473594730376307
94,14.386063521261573,26.409013762218137
95,14.386063521261573,3.484675362198546
96,14.386063521261573,27.020072872497522
97,14.386063521261573,25.35586335613995
98,14.386063521261573,9.981573286670882
99,14.386063521261573,26.213732548524
100,14.386063521261573,9.143397314930066
