run,cost_MBD,cost_DDD
1,16.31594410942873,9.444972399922605
2,7.534123646362939,7.340223777011285
3,6.245507315123895,11.448708520121356
4,6.2452528102802605,6.535092451070217
5,4.128028920474574,6.879928260880973
6,9.363720847824059,1.9384052710075386
7,8.428306779207993,23.21796533680712
8,6.095280490184411,15.631952482616725
9,7.2359846392466345,2.3910223622792692
10,15.627882675443145,2.114263621930711
11,3.1681494916961714,2.4246245531358204
12,6.265970777632245,7.117494155713678
13,9.44079842307154,10.553952113370718
14,14.863456064848133,5.438447766581603
15,4.884902598241655,23.805371212703907
16,12.979498141365399,21.11503749322864
17,6.443401049426881,21.759150320382
18,7.4732320774817635,10.992794450284018
19,7.604272292007095,4.662793877663138
20,12.324124968563876,4.233900428191748
21,5.940285400353559,17.086139082603765
22,11.495697667925109,2.337904765726238
23,5.997895497741294,12.983728404381218
24,7.294188439078304,20.934977000780016
25,8.431756970248614,20.353430717899915
26,7.605034678010917,14.244695366857776
27,7.184832719693066,5.635640290621202
28,7.0670118539967,26.846517082488727
29,6.924677562648054,9.401397416721773
30,9.246501785724169,1.9155977426710085
31,8.353783042803036,2.5255764626831008
32,5.364666939751781,5.001566829885425
33,7.012695289613549,7.923646633051007
34,6.79055659119582,12.95634036580626
35,9.557183383849884,15.719877024634277
36,4.801668286251204,2.5825328455994407
37,5.103334141966342,15.106467632806922
38,10.87665577850573,8.450391075519757
39,13.056439581360545,16.504678236445848
40,6.63408152249315,10.570441609920406
41,11.464840215728366,6.507998748329213
42,6.514443200045641,15.094119453983192
43,9.259559027618256,7.696205045994682
44,7.302362957669385,6.938965046968708
45,14.634129097655778,9.695374303402
46,7.032017424901162,2.930301216150379
47,9.764254234350911,24.5310337243756
48,3.859881672356851,4.884237579083241
49,9.44715929120799,12.673304110775396
50,6.212229113357342,33.12198252590048
51,5.575939053970885,17.673765576703055
52,12.232511292398689,38.26625165350789
53,9.86786877578769,16.242020809385867
54,3.8146874959097867,8.054355882634948
55,9.684427598222529,8.820109871729777
56,5.064332421058957,2.09116569726365
57,9.375422751975712,11.825376750843603
58,8.837475647531589,6.8812675034236515
59,8.593148173709984,6.5520416654408224
60,14.385190054648678,6.739550675314553
61,10.80318995279441,19.189423876252633
62,6.626015111461967,7.792027070939352
63,5.672164048867131,16.806826786739904
64,7.002218796356271,6.5788455584635335
65,9.491003065070494,6.2406919270038514
66,13.734889936357993,9.856797971242282
67,12.471273253990038,9.18483146785145
68,8.479451598805802,16.716358348944194
69,6.757149281000912,2.453593932835339
70,5.584800269614313,14.141714664954174
71,9.659309304424147,18.612611218969988
72,8.206887955038457,6.706043881259396
73,7.122990535751304,2.6607598332905464
74,12.333720917197367,11.125235319881934
75,4.862634665079796,13.107006252790066
76,8.7433673690987,21.35093219496321
77,6.136340284278494,5.104187475749161
78,4.188950682207024,7.043117486623726
79,6.980490747737753,5.430094114063169
80,14.315337533581562,3.2749947821565923
81,12.334455265679905,5.455458032315345
82,10.067903146117526,22.080493902710394
83,6.72753331271105,17.429114580884352
84,17.11236891956726,7.660989222845327
85,4.4146556388221185,19.933953563611897
86,14.631866457950476,11.109807238782622
87,5.820224290832928,6.3548902455310605
88,8.085772379966292,12.976498151515774
89,9.618309122165314,10.269353993361644
90,12.26389278938321,6.823210245178892
91,5.877363650897455,4.632695215729909
92,7.985287544898036,14.072217176096185
93,7.005473865716564,2.3252470034876165
94,6.587310215518767,4.893484279531097
95,13.567347746480808,3.8100629745590924
96,4.32339448161595,25.25377544948289
97,11.972017632477838,13.047733026975099
98,6.0876332567709985,11.659935320680102
99,8.136024185125033,24.936805581702824
100,12.843924211132366,9.948076114844863
