run,time_MBD,time_DDD
1,0.23216559999855235,1.0821096999861766
2,0.24730359998648055,1.241810000006808
3,0.19085320000885986,1.0893624000018463
4,0.2736663999967277,1.1017861000145786
5,0.24912590000894852,1.2500165000092238
6,0.23409310000715777,1.2374758000078145
7,0.22430530001292937,1.2442176999757066
8,0.20553750000544824,1.017610999988392
9,0.2868694000062533,0.994566900015343
10,0.22643800001242198,1.1166438000218477
11,0.2198330000101123,1.0350923000078183
12,0.286267699993914,1.0082747999986168
13,0.19546849999460392,1.1820431999803986
14,0.2063040000211913,1.0851766999985557
15,0.20457569998688996,1.069808300002478
16,0.31604400000651367,1.1564559999969788
17,0.2319335000065621,1.1105880999821238
18,0.26852020001388155,1.1651300999801606
19,0.33170440001413226,1.1350882000115234
20,0.2110864000278525,1.1787216999800876
21,0.21862689999397844,1.2423099000006914
22,0.27494669999578036,1.8596353000029922
23,0.20024959999136627,1.145587799983332
24,0.23016269999789074,1.2647858999844175
25,0.20042910001939163,1.1090987999923527
26,0.2947497999994084,0.9621321999875363
27,0.2156554000102915,1.069688399991719
28,0.24181349997525103,1.230049300007522
29,0.18031360002350993,1.2680157000140753
30,0.19857750000664964,1.0323265999904834
31,0.2649831000017002,1.1521956999786198
32,0.20614429999841377,1.1268748000147752
33,0.251190700015286,1.3773401999787893
34,0.3155075999966357,1.26528339998913
35,0.21574019998661242,1.2480722999898717
36,0.22843730001477525,1.3108303000044543
37,0.2776278000092134,1.1834261000039987
38,0.2748859999992419,1.1532880000013392
39,0.22086460000718944,1.250222600006964
40,0.22308399999747053,1.1691660999786109
41,0.2853831000102218,1.1207754999923054
42,0.2362524000054691,1.1522352000174578
43,0.2474258000147529,1.1530237000260968
44,0.20200869999825954,1.161756300018169
45,0.44797769997967407,1.1339228999859188
46,0.21141679998254403,1.1959342999907676
47,0.24083639998571016,1.1939496000122745
48,0.22377709997817874,1.3598654000088573
49,0.21981029998278245,1.2767393999965861
50,0.2248441000119783,1.2412834000133444
51,0.3200389000121504,1.242195599974366
52,0.23649710000609048,1.2669374000106473
53,0.18738409999059513,1.0429786999884527
54,0.2797544999921229,1.1295485000009649
55,0.1924814000085462,1.1110941999941133
56,0.2350115999870468,1.1772873000008985
57,0.19364199999836273,1.183738199993968
58,0.20465860000695102,1.071484700019937
59,0.32726190000539646,1.2279627999814693
60,0.20143580000149086,1.3243778000178281
61,0.27345219999551773,1.3713395000086166
62,0.23827410000376403,1.1857814000104554
63,0.2992971000203397,1.1349709000205621
64,0.2577547999972012,1.1727093000081368
65,0.31513360000099055,1.0899427000258584
66,0.21719089997350238,1.264592099993024
67,0.21369539998704568,1.1215636000270024
68,0.21551690000342205,1.021616099984385
69,0.2119943000143394,1.1964551999990363
70,0.22695129999192432,1.1709213000140153
71,0.258378200000152,1.1473357999930158
72,0.2139667000155896,1.1235730999906082
73,0.2099434000265319,1.2411065000051167
74,0.2581493000034243,1.2416892999899574
75,0.28571399999782443,1.3704402000003029
76,0.23835239998879842,1.3093366000102833
77,0.29170020000310615,1.2925914000079501
78,0.29009679998853244,1.183656000008341
79,0.19982519999030046,1.2053796999971382
80,0.2352033999923151,1.0673671999829821
81,0.28067450001253746,1.1536823000060394
82,0.21714259998407215,1.1483979999902658
83,0.22114379997947253,1.0971253000025172
84,0.21152350000920705,1.2774409000121523
85,0.3022337000002153,1.3246425000252202
86,0.4145464999892283,1.3584411999909207
87,0.19670400000177324,1.3817818999814335
88,0.20831170000019483,1.1411423000099603
89,0.3140461000148207,1.2936013000144158
90,0.28980759999831207,1.426598499994725
91,0.23366410000016913,1.2542216000147164
92,0.2310062000178732,1.0511552999960259
93,0.2223742000060156,1.1624860999872908
94,0.28409659999306314,1.1416899000178091
95,0.20978539998759516,1.2007128999975976
96,0.2358607999922242,1.032134800014319
97,0.30708749999757856,1.2365494000259787
98,0.20323020001524128,1.3591525999945588
99,0.23932419999619015,1.1608811999903992
100,0.26701300000422634,1.6334123999986332
101,0.3086362000030931,1.47545089997584
102,0.23254150000866503,1.506110299989814
103,0.2679723000037484,1.0503462000051513
104,0.26059049999457784,1.2050329000048805
105,0.22348749998491257,0.9319581000017934
106,0.22297810000600293,0.9581106999830808
107,0.18327249999856576,1.2343662999919616
108,0.21052890000282787,1.075533600000199
109,0.18442079998203553,0.8892205000156537
110,0.211458700010553,1.265589299990097
111,0.21813409999595024,1.3262420000100974
112,0.288113999995403,1.2701517000095919
113,0.23874179998529144,1.3335381000069901
114,0.22335469999234192,1.463257600000361
115,0.2051664000027813,1.0875192000239622
116,0.2963848999934271,1.19161510001868
117,0.22574470000108704,1.3314188000222202
118,0.2278787000104785,1.0936170000059064
119,0.2593803000054322,1.2930212000210304
120,0.23768910000217147,1.1861196999961976
121,0.2705604999791831,1.4491312000027392
122,0.24554319999879226,1.460488600016106
123,0.2579367999860551,1.289218299993081
124,0.24799129998427816,1.2555372000206262
125,0.19071120000444353,1.2428759000031278
126,0.23031310000806116,1.3260887999786064
127,0.2355894999927841,1.18752599999425
128,0.2639521999808494,1.4115282999991905
129,0.2007807999907527,1.1726490000146441
130,0.37405779998516664,1.3641123999841511
131,0.24636290001217276,1.5143535000097472
132,0.27073920000111684,1.3822751000116114
133,0.2835040000209119,1.0352846000168938
134,0.22692600000300445,1.2338824000034947
135,0.34608940000180155,1.3361398999986704
136,0.23233169998275116,1.2230166000081226
137,0.18777290001162328,1.0401770999887958
138,0.20737709998502396,1.164867499988759
139,0.25834349999786355,1.2190438999969047
140,0.22223999997368082,1.260453700000653
141,0.22589140001218766,0.9125964000122622
142,0.21633370002382435,1.2722205000172835
143,0.28606699997908436,1.3072589999937918
144,0.24601230002008379,1.2086978000006638
145,0.20367039999109693,1.172221399989212
146,0.19395559999975376,1.1779518999974243
147,0.25897679998888634,1.3188765000086278
148,0.2496683000063058,1.1825707999814767
149,0.18293569999514148,0.9938848000019789
150,0.17498780001187697,1.2825366999895778
