run,rho_MBD,rho_DDD
1,0.9924685631430226,0.9997569145823414
2,0.9924685631430226,1.0003331342825152
3,0.9924685631430226,1.000977870868408
4,0.9924685631430226,1.0002413490546205
5,0.9924685631430226,0.9997973297298838
6,0.9924685631430226,0.9999908663704654
7,0.9924685631430226,1.0008545984361021
8,0.9924685631430226,1.000460260942577
9,0.9924685631430226,1.0001828890921596
10,0.9924685631430226,1.2028129090885724
11,0.9924685631430226,1.000420749894394
12,0.9924685631430226,0.999999284042761
13,0.9924685631430226,1.000406976857464
14,0.9924685631430226,1.0001955510907505
15,0.9924685631430226,0.9996247117776622
16,0.9924685631430226,0.9999707586102545
17,0.9924685631430226,1.0007757089482052
18,0.9924685631430226,0.999550872482099
19,0.9924685631430226,1.000448070585256
20,0.9924685631430226,0.9999918391286171
21,0.9924685631430226,1.0001377633547286
22,0.9924685631430226,1.000237563442821
23,0.9924685631430226,1.2802186117122063
24,0.9924685631430226,1.000641880795397
25,0.9924685631430226,1.000108436013008
26,0.9924685631430226,1.0000854872715828
27,0.9924685631430226,1.0006176095120651
28,0.9924685631430226,1.0002231749377302
29,0.9924685631430226,0.9991312095778208
30,0.9924685631430226,1.0006725404715202
31,0.9924685631430226,1.0001838734235466
32,0.9924685631430226,1.0001713125933707
33,0.9924685631430226,0.9999577746124736
34,0.9924685631430226,0.9999482748990711
35,0.9924685631430226,1.0004282876935302
36,0.9924685631430226,1.000055692664334
37,0.9924685631430226,1.000152618806385
38,0.9924685631430226,1.000538551485595
39,0.9924685631430226,1.0280367868506481
40,0.9924685631430226,0.9993443983444216
41,0.9924685631430226,1.0004018758390978
42,0.9924685631430226,1.0002616676993628
43,0.9924685631430226,1.0007117317687657
44,0.9924685631430226,0.9996807942558695
45,0.9924685631430226,1.0669085641443354
46,0.9924685631430226,1.0997448168181778
47,0.9924685631430226,1.0004836085468838
48,0.9924685631430226,0.9996239742148739
49,0.9924685631430226,0.9995395403577577
50,0.9924685631430226,1.0003447026835615
51,0.9924685631430226,1.4190399913115437
52,0.9924685631430226,0.9999430636706371
53,0.9924685631430226,1.0000798822487367
54,0.9924685631430226,1.0008685166312168
55,0.9924685631430226,0.999890192902416
56,0.9924685631430226,1.000856707641879
57,0.9924685631430226,1.0006672271306487
58,0.9924685631430226,1.000756488239777
59,0.9924685631430226,1.0006663495779
60,0.9924685631430226,0.9999995422276915
61,0.9924685631430226,1.0004837988789401
62,0.9924685631430226,1.0014220631992028
63,0.9924685631430226,1.0002341036929137
64,0.9924685631430226,1.0008262820183844
65,0.9924685631430226,1.0002311168452973
66,0.9924685631430226,1.0005522788590273
67,0.9924685631430226,1.000114616693445
68,0.9924685631430226,1.0002323144361782
69,0.9924685631430226,1.3892668716981758
70,0.9924685631430226,0.9999987884261966
71,0.9996543710486151,0.9999086172033147
72,0.9996543710486151,0.9995661223257705
73,0.9996543710486151,0.9997066194078287
74,0.9996543710486151,0.9999421207817807
75,0.9996543710486151,1.0000010175983476
76,0.9996543710486151,0.9998326945691741
77,0.9996543710486151,0.9999538601362653
78,0.9996543710486151,0.9999266883568748
79,0.9996543710486151,0.9999038961768504
80,0.9996543710486151,0.9998897949851764
81,0.9996543710486151,0.9999174149351445
82,0.9996543710486151,0.9997357550022395
83,0.9996543710486151,0.9999526126605144
84,0.9996543710486151,0.9995560098294808
85,0.9996543710486151,0.9999547186023241
86,0.9996543710486151,0.9999233961641635
87,0.9996543710486151,0.9999308317974981
88,0.9996543710486151,0.9999181385926117
89,0.9996543710486151,0.999881190586461
90,0.9996543710486151,0.9999536530314681
