run,lambda_MBD,lambda_DDD
1,19.176102998156598,38.953832791038614
2,19.176102998156598,25.31239502446486
3,19.176102998156598,39.48438930482367
4,19.176102998156598,33.43361714951059
5,19.176102998156598,39.119247127126236
6,19.176102998156598,45.84551429501401
7,19.176102998156598,39.20700574073719
8,19.176102998156598,34.05577207681293
9,19.176102998156598,17.915332247317192
10,19.176102998156598,43.803609255681835
