run,J,lambda,rho,time,attempts,stress,ratio_violation
0.000000000000000000e+00,1.791210260181144820e+00,3.363114647772542151e-03,9.996163997540138402e-01,1.441431399999419227e+01,1.000000000000000000e+00,1.049304184715699639e+00,0.000000000000000000e+00,2.891100956484839862e-03,1.000000000000000000e+00
1.000000000000000000e+00,1.690596251762265467e+00,3.849296038359288630e-02,9.998556023301510276e-01,1.290095999999903142e+01,1.000000000000000000e+00,1.126369665513348606e+00,0.000000000000000000e+00,2.996756289457331440e-02,1.000000000000000000e+00
2.000000000000000000e+00,1.650510445556261807e+00,3.333150783079024369e-03,1.001391079583806354e+00,1.326223190000746399e+01,1.000000000000000000e+00,1.082726882493429965e+00,0.000000000000000000e+00,2.792243257381898155e-03,1.000000000000000000e+00
3.000000000000000000e+00,1.574397083012448517e+00,3.684101126294005591e-03,1.000466108043900348e+00,1.244193229998927563e+01,1.000000000000000000e+00,1.093831301429901703e+00,0.000000000000000000e+00,3.461736251711079043e-03,1.000000000000000000e+00
4.000000000000000000e+00,1.237823229410540762e+02,3.290677302481172586e-03,1.006942131380365701e+00,1.400715569997555576e+01,1.000000000000000000e+00,1.070881221090886903e+00,0.000000000000000000e+00,2.523330346239892070e-03,1.000000000000000000e+00
5.000000000000000000e+00,1.751348906777410841e+00,3.742446985286354642e-03,9.994785127121120771e-01,1.278393260002485476e+01,1.000000000000000000e+00,1.068235450488330018e+00,0.000000000000000000e+00,3.528212113413994530e-03,1.000000000000000000e+00
6.000000000000000000e+00,1.600163732224120450e+00,3.322730738456908771e-03,1.002032311512065288e+00,1.260838939997483976e+01,1.000000000000000000e+00,1.070715661750337500e+00,0.000000000000000000e+00,2.725702322793061797e-03,1.000000000000000000e+00
7.000000000000000000e+00,1.698211303604926448e+00,3.306885170840989218e-03,1.003639252753619093e+00,1.448971439999877475e+01,1.000000000000000000e+00,1.042765549609540709e+00,0.000000000000000000e+00,2.631435752816203150e-03,1.000000000000000000e+00
8.000000000000000000e+00,1.799141217239589530e+00,3.305451747828546966e-03,1.001731660452316985e+00,1.493105519999517128e+01,1.000000000000000000e+00,1.076824429662894822e+00,0.000000000000000000e+00,2.718237155502920954e-03,1.000000000000000000e+00
9.000000000000000000e+00,1.667424095793751615e+00,3.544847024897296306e-03,1.000251685634654830e+00,1.409768440001062118e+01,1.000000000000000000e+00,1.059571173262237709e+00,0.000000000000000000e+00,3.267405218047390175e-03,1.000000000000000000e+00
