run,stress_MBD,stress_DDD
1,5.972302641513764,1.0702471065132781
2,5.403133326724993,1.0949982735312795
3,5.291086696169056,1.0796329746899471
4,5.531740600777829,1.0535499486436815
5,4.3544893664533655,1.0818890556691552
6,5.928670878137006,1.0577275714755887
7,5.798791068013663,1.0317645264348856
8,5.451418015330603,1.0894018562193648
9,4.793607576850921,1.0614587976749819
10,5.30952121766019,1.067986906055214
