run,J,lambda,rho,time,attempts,stress,ratio_violation
0.000000000000000000e+00,1.360203219803451020e+02,4.537516160888414696e+00,9.997569145823413939e-01,1.344005899998592213e+00,2.000000000000000000e+00,1.360206082430080787e+00,0.000000000000000000e+00,3.405386210355233700e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.159168339006099359e+03,4.164616489980955016e+00,1.000333134282515246e+00,1.285245800012489781e+00,7.000000000000000000e+00,1.471022118867556072e+00,0.000000000000000000e+00,3.125720495838996804e+00,1.000000000000000000e+00
2.000000000000000000e+00,2.383812460253176013e+01,1.502353302514082278e+00,1.000977870868408059e+00,1.352561200008494779e+00,7.000000000000000000e+00,1.397811056526037987e+00,0.000000000000000000e+00,1.129456622654484432e+00,1.000000000000000000e+00
3.000000000000000000e+00,3.453284257593166018e+01,4.716633522093354181e+00,1.000241349054620477e+00,1.319815599999856204e+00,7.000000000000000000e+00,1.479846881640293432e+00,0.000000000000000000e+00,3.543208355221110217e+00,1.000000000000000000e+00
4.000000000000000000e+00,1.288943139407358807e+01,1.446092386891702830e+00,9.997973297298837769e-01,1.490899500000523403e+00,2.000000000000000000e+00,1.477715298716799186e+00,0.000000000000000000e+00,1.087881403227479948e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.624722757949988932e+02,1.316926470212698819e+00,9.999908663704654144e-01,1.099549699982162565e+00,3.000000000000000000e+00,1.477877716692898469e+00,0.000000000000000000e+00,9.899920674457850511e-01,1.000000000000000000e+00
6.000000000000000000e+00,3.612933087373948382e+01,1.470434165851912445e+00,1.000854598436102139e+00,1.797024600004078820e+00,7.000000000000000000e+00,1.260764599435565625e+00,0.000000000000000000e+00,1.105746898326202432e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.093661741216149608e+02,5.162073647773512519e+00,1.000460260942577007e+00,1.468000499997287989e+00,7.000000000000000000e+00,1.607203131064573132e+00,0.000000000000000000e+00,3.875383186182664641e+00,1.000000000000000000e+00
8.000000000000000000e+00,1.197933865848968935e+03,4.490693049108964274e+00,1.000182889092159577e+00,1.334128999995300546e+00,7.000000000000000000e+00,1.698205345965780433e+00,0.000000000000000000e+00,3.370310776993979296e+00,1.000000000000000000e+00
9.000000000000000000e+00,inf,1.570076847323207181e+00,1.202812909088572413e+00,1.475343300000531599e+00,7.000000000000000000e+00,1.525068775517663733e+00,0.000000000000000000e+00,1.180309658090088476e+00,1.000000000000000000e+00
1.000000000000000000e+01,2.045585691276851037e+01,7.145346509196287554e-01,1.000420749894394001e+00,1.281290299986721948e+00,7.000000000000000000e+00,1.365810698807393919e+00,0.000000000000000000e+00,5.382305312601393110e-01,1.000000000000000000e+00
1.100000000000000000e+01,2.155644463215760531e+00,1.611638849166101284e-02,9.999992840427609497e-01,1.152351500000804663e+00,2.000000000000000000e+00,1.247449237493070573e+00,0.000000000000000000e+00,1.425113205356121591e-02,1.000000000000000000e+00
1.200000000000000000e+01,4.415763099676279069e+01,1.461640861301054972e+00,1.000406976857463937e+00,1.261006500018993393e+00,7.000000000000000000e+00,1.437343899474507136e+00,0.000000000000000000e+00,1.098969512072209387e+00,1.000000000000000000e+00
1.300000000000000000e+01,4.729855237753861275e+02,5.731092136525741232e+00,1.000195551090750534e+00,1.401523500011535361e+00,7.000000000000000000e+00,1.304384121982223865e+00,0.000000000000000000e+00,4.300691276680313813e+00,1.000000000000000000e+00
1.400000000000000000e+01,1.566669894554643250e+01,1.248822895744314598e+00,9.996247117776622115e-01,1.176016899989917874e+00,1.000000000000000000e+00,1.262205500629052013e+00,0.000000000000000000e+00,9.389441437300248827e-01,1.000000000000000000e+00
1.500000000000000000e+01,6.355560425209017694e+02,2.771942606066156944e+00,9.999707586102545287e-01,1.234616900008404627e+00,3.000000000000000000e+00,1.759148931126096604e+00,0.000000000000000000e+00,2.081246743254812070e+00,1.000000000000000000e+00
1.600000000000000000e+01,4.347105936184876285e+00,4.461350528608998278e-02,1.000775708948205223e+00,1.278230600000824779e+00,7.000000000000000000e+00,1.124601460799852903e+00,0.000000000000000000e+00,3.568638727987577530e-02,1.000000000000000000e+00
1.700000000000000000e+01,3.128086001708859598e+01,1.839458152539307667e+00,9.995508724820989510e-01,1.202743900008499622e+00,1.000000000000000000e+00,1.390050699893955022e+00,0.000000000000000000e+00,1.382069055568258653e+00,1.000000000000000000e+00
1.800000000000000000e+01,4.400624373776779663e+01,2.589588691627427774e+00,1.000448070585256088e+00,1.248502200003713369e+00,7.000000000000000000e+00,1.626949475935211442e+00,0.000000000000000000e+00,1.946384878602962942e+00,1.000000000000000000e+00
1.900000000000000000e+01,6.541719834610226769e+00,2.004249702962807855e-01,9.999918391286171104e-01,1.127392900001723319e+00,7.000000000000000000e+00,1.455238009745752459e+00,0.000000000000000000e+00,1.525693416534977809e-01,1.000000000000000000e+00
2.000000000000000000e+01,3.694143761945295523e+01,2.227864592122339893e+00,1.000137763354728593e+00,1.343715700000757352e+00,7.000000000000000000e+00,1.430269066588205185e+00,0.000000000000000000e+00,1.673558769180454764e+00,1.000000000000000000e+00
