run,lambda_MBD,lambda_DDD
1,19.176102997872015,0.0417419844868655
2,19.176102997872015,1.4751428874357715
3,19.176102997872015,0.5999287655008181
4,19.176102997872015,1.2057530643106966
5,19.176102997872015,1.867005801293671
6,19.176102997872015,2.302420670107075
7,19.176102997872015,2.542957421742489
8,19.176102997872015,0.14870293701118462
9,19.176102997872015,0.03289706802465746
10,19.176102997872015,0.43882971823756767
11,19.176102997872015,0.4196418437835047
12,19.176102997872015,0.15927929157600892
13,19.176102997872015,2.3373975604988453
14,19.176102997872015,2.8292652998299856
15,19.176102997872015,0.47613303768538406
16,19.176102997872015,1.810501449791203
17,19.176102997872015,1.0472236669892647
18,19.176102997872015,0.9289683205491852
19,19.176102997872015,1.3694802251421654
20,19.176102997872015,2.575411409798328
21,19.176102997872015,2.104301907140319
22,19.176102997872015,1.4018258250893787
23,19.176102997872015,1.4459893336550727
24,19.176102997872015,1.481876357253262
25,19.176102997872015,0.7911325088349574
26,19.176102997872015,0.05739380082433981
27,19.176102997872015,0.47039544487889484
28,19.176102997872015,1.8687898851467664
29,19.176102997872015,0.9291730298389365
30,19.176102997872015,0.5257117964619106
31,19.176102997872015,1.7865770936941203
32,19.176102997872015,0.3828303222680606
33,19.176102997872015,0.6868913081437199
34,19.176102997872015,1.0641852554953906
35,19.176102997872015,2.0529565308823874
36,19.176102997872015,1.0807755771499363
37,19.176102997872015,1.3246435210932463
38,19.176102997872015,0.9725609642803901
39,19.176102997872015,1.368776539015367
40,19.176102997872015,1.0142727869613701
41,19.176102997872015,2.2379474967225175
42,19.176102997872015,2.0500045898386032
43,19.176102997872015,1.2214386901401304
44,19.176102997872015,1.574314824771232
45,19.176102997872015,0.08791402410284574
46,19.176102997872015,0.031669745761588916
47,19.176102997872015,1.168230281882702
48,19.176102997872015,0.6480064241078471
49,19.176102997872015,1.9725800993519287
50,19.176102997872015,1.2754371730847958
51,19.176102997872015,1.835626891857769
52,19.176102997872015,1.0696716518383922
53,19.176102997872015,0.09186217792147637
54,19.176102997872015,2.082671226213867
55,19.176102997872015,0.08641272656387229
56,19.176102997872015,0.3985757540195077
57,19.176102997872015,2.1765575714762884
58,19.176102997872015,0.154585242148771
59,19.176102997872015,1.1894413917060813
60,19.176102997872015,2.343203053707275
61,19.176102997872015,2.0917123710594563
62,19.176102997872015,0.6677401637203896
63,19.176102997872015,0.24380447754211107
64,19.176102997872015,1.3392074751550525
65,19.176102997872015,0.07622811747180765
66,19.176102997872015,1.0170545284495263
67,19.176102997872015,0.5010043667560454
68,19.176102997872015,0.01794872107295374
69,19.176102997872015,1.1642485607297095
70,19.176102997872015,1.75868355439216
71,19.176102997872015,1.5371756376031314
72,19.176102997872015,0.41559511961611373
73,19.176102997872015,0.9509768493810699
74,19.176102997872015,0.5935390463435966
75,19.176102997872015,1.2779609206368252
76,19.176102997872015,2.585441054268924
77,19.176102997872015,0.04673793125206647
78,19.176102997872015,1.1710949952965468
79,19.176102997872015,1.9416649887357988
80,19.176102997872015,0.986908628712892
81,19.176102997872015,0.8571280563687926
82,19.176102997872015,1.8787140740651003
83,19.176102997872015,0.019370366058308826
84,19.176102997872015,0.8068781527097258
85,19.176102997872015,1.152457573095528
86,19.176102997872015,0.3603740724279364
87,19.176102997872015,1.4042102720124685
88,19.176102997872015,0.3124102596612126
89,19.176102997872015,0.9972007223421264
90,19.176102997872015,2.7051882721233502
91,19.176102997872015,0.9463708358809793
92,19.176102997872015,0.04632006720525202
93,19.176102997872015,2.193888910775645
94,19.176102997872015,0.6887234260673322
95,19.176102997872015,0.8948541814678954
96,19.176102997872015,0.016399689885171657
97,19.176102997872015,1.5374384459190278
98,19.176102997872015,2.1095336649544754
99,19.176102997872015,1.9406037630220025
100,19.176102997872015,2.0041209905507276
101,19.176102997872015,0.5958367071990865
102,19.176102997872015,0.941463337765127
103,19.176102997872015,0.3578710068089357
104,19.176102997872015,1.6872753574529213
105,19.176102997872015,0.0033454886255531568
106,19.176102997872015,0.9329039571601043
107,19.176102997872015,1.447586366231081
108,19.176102997872015,0.8597320096468727
109,19.176102997872015,0.09903058242205827
110,19.176102997872015,1.1363030688760478
111,19.176102997872015,1.076723447899132
112,19.176102997872015,0.5308050249899373
113,19.176102997872015,2.678423692898275
114,19.176102997872015,0.6294497097117587
115,19.176102997872015,1.6329205540819085
116,19.176102997872015,1.2214639584422269
117,19.176102997872015,2.2317804748616052
118,19.176102997872015,0.060517002904485855
119,19.176102997872015,2.276509691798647
120,19.176102997872015,2.848539397460541
121,19.176102997872015,1.8326398091228748
122,19.176102997872015,0.27711791685322096
123,19.176102997872015,2.3052026103066527
124,19.176102997872015,0.9754614073959011
125,19.176102997872015,1.3321334323446854
126,19.176102997872015,1.9086544651485098
127,19.176102997872015,2.161859543439683
128,19.176102997872015,2.0657157464554015
129,19.176102997872015,0.018188888428764614
130,19.176102997872015,1.131659914203861
131,19.176102997872015,0.7273834589160544
132,19.176102997872015,0.7804622821443008
133,19.176102997872015,1.3642636010949034
134,19.176102997872015,1.2312479605947406
135,19.176102997872015,2.155685397967102
136,19.176102997872015,1.3039254333377994
137,19.176102997872015,1.3773952648553283
138,19.176102997872015,1.5203678867125936
139,19.176102997872015,0.05934033586334136
140,19.176102997872015,2.5234461546884495
141,19.176102997872015,0.15514899605732824
142,19.176102997872015,1.9752188267498187
143,19.176102997872015,2.2179033851681713
144,19.176102997872015,1.2662799083256155
145,19.176102997872015,1.4789697372134611
146,19.176102997872015,1.0594170420611764
147,19.176102997872015,2.402605380744006
148,19.176102997872015,1.3249097404651946
149,19.176102997872015,0.6720330203912922
150,19.176102997872015,2.6840545782678005
