run,time_MBD,time_DDD
1,0.8145578000112437,1.3440058999985922
2,0.7850144999974873,1.2852458000124898
3,0.8189271000155713,1.3525612000084948
4,0.7088079999957699,1.3198155999998562
5,0.799785699986387,1.4908995000005234
6,0.8572547000076156,1.0995496999821626
7,0.7802644000039436,1.7970246000040788
8,0.7979205000156071,1.468000499997288
9,0.832736800017301,1.3341289999953005
10,0.8707660999789368,1.4753433000005316
11,0.9598961999872699,1.281290299986722
12,0.8215285000042059,1.1523515000008047
13,0.7487777000060305,1.2610065000189934
14,0.7575298000010662,1.4015235000115354
15,0.7925270999839995,1.1760168999899179
16,0.7695581000007223,1.2346169000084046
17,0.7865191000164486,1.2782306000008248
18,0.8365898000192828,1.2027439000084996
19,0.8005089999933261,1.2485022000037134
20,0.7519027999951504,1.1273929000017233
21,0.7326788999780547,1.3437157000007574
22,0.7944766000146046,1.308550899993861
23,0.8551033999829087,1.4224044000147842
24,0.8066846999863628,1.6089816000021528
25,1.0222452000016347,1.2479485000076238
26,0.8074467000260483,1.2923291000188328
27,0.807800499984296,1.1928492999868467
28,0.8281919000146445,1.3859603999881074
29,0.7882650000101421,1.2106211999780498
30,0.7992733000137378,1.2412250000052154
31,0.8698237999924459,1.499076399981277
32,0.9777788999781478,1.56021779999719
33,0.8823649999976624,1.1855678999854717
34,0.8347031000012066,1.3041672999970615
35,0.828490799991414,1.2931326000252739
36,1.0212702999997418,1.1659701000025962
37,0.8105298000155017,1.2253342999902088
38,0.9012387999973726,1.2265270999923814
39,0.8624352999904659,1.606232899997849
40,0.9469423000118695,1.2331314999901224
41,0.8509548000001814,1.6682729999884032
42,0.8723777999985032,1.5192419000086375
43,0.790769499988528,1.172068699990632
44,0.702977999986615,1.1989865000068676
45,0.8146881000138819,1.3677063999930397
46,0.7598362999851815,1.487325599999167
47,0.9408391999895684,1.4822205000091344
48,0.8670199000043795,1.6609111999860033
49,1.0516967000148725,1.447238799999468
50,0.8680838000145741,1.6113596000068355
51,0.8583441999799106,1.633061100001214
52,1.090374299994437,2.7521854999940842
53,1.0649732000019867,1.673754600022221
54,0.9120832000044174,1.4368318999768235
55,0.8397682000068016,1.529021800000919
56,1.0140098000119906,1.63239360001171
57,1.1279861999792047,1.3644861999782734
58,0.948676300002262,1.368504199985182
59,0.7703773000102956,1.3430638999852818
60,0.7756930000032298,1.2556513999879826
61,0.7888323000224773,1.4464390999928582
62,0.8072198000154458,1.0333358999923803
63,0.7724844999902416,1.6912411999946926
64,0.673646600014763,1.224332499987213
65,0.6999827999970876,1.1973768000025302
66,0.7762131000054069,0.9816238000057638
67,0.7181498999998439,1.0944473999843467
68,0.7355232999834698,1.3572459999995772
69,0.8182040000101551,1.2325297999777831
70,0.7637097999977414,1.3447975000017323
71,0.2523508000012953,1.2255450000229757
72,0.21166339999763295,1.4193987000035122
73,0.23332350002601743,1.0056022999924608
74,0.23393099999520928,1.1865529000060633
75,0.2731625000014901,1.0769185999815818
76,0.1695109999855049,0.9370472000155132
77,0.18487570001161657,1.0638271999778226
78,0.16558019997319207,1.046902800007956
79,0.24115230000461452,1.1028729999961797
80,0.20113830000627786,1.282560999999987
81,0.19797779998043552,1.0587074999930337
82,0.2012529999774415,1.0648465999984182
83,0.3026862000115216,1.0255404000054114
84,0.17425729997921735,1.0703637000115123
85,0.2628625000070315,1.705466500017792
86,0.4289516000135336,1.120041799993487
87,0.1772439999913331,1.0658644000068307
88,0.21698900000774302,1.2151693000050727
89,0.2821836000075564,1.4703615000180434
90,0.3174760999972932,1.1226813000102993
91,0.21255150000797585,1.0410977999854367
92,0.1777400000137277,1.197667200001888
93,0.17153189997770824,1.053988700004993
94,0.175763300008839,1.1869325000152458
95,0.23966419999487698,1.19982050001272
96,0.21455499998410232,1.0713329999998678
97,0.21069070001249202,1.0806163999950513
98,0.19481610000366345,1.0012421999999788
99,0.3417753999819979,1.2361010999884456
100,0.23855089998687617,1.369153199979337
101,0.21030659999814816,1.2466468999919016
102,0.21131569999852218,1.0516077000065707
103,0.2283979000058025,1.0699445999925956
104,0.18454499999643303,1.2946613000240177
105,0.1998833000252489,1.1937919999763835
106,0.2224720999947749,1.4837086999905296
107,0.18609080000896938,1.2618182000005618
108,0.2102465000061784,1.1592334000160918
109,0.22834629999124445,1.173682499997085
110,0.23514410000643693,1.0375631999922916
111,0.19771489998674951,1.0018521000165492
112,0.17456980000133626,1.1703908999916166
113,0.23022940001101233,1.1061510000145063
114,0.19722799997543916,1.1005322000128217
115,0.2802374000020791,1.0753947999910451
116,0.21497429997543804,1.4520215000084136
117,0.23467629999504425,1.0889665999857243
118,0.19353249997948296,1.0804942999966443
119,0.2462812000012491,1.4033346000069287
120,0.2612700999889057,1.1282280000159517
121,0.22243039999739267,1.5984197999932803
122,0.24213299999246374,1.9923043999879155
123,0.41086730000097305,2.2194937999884132
124,0.4864749000116717,2.1080969000176992
125,0.43211009999504313,2.1202874000009615
126,0.32221250000293367,2.504901800013613
127,0.3751365000207443,2.850233199977083
128,0.43007900001248345,1.9993903999857139
129,0.4012382000219077,1.5607845000049565
130,0.34218440001131967,1.860787799989339
131,0.42242519999854267,1.1616759999888018
132,0.19372620002832264,1.248283499997342
133,0.24163490001228638,1.332625699986238
134,0.2642533999751322,1.3859846999985166
135,0.2351304999901913,1.3746176999993622
136,0.2339456000190694,1.2173573999898508
137,0.24810349999461323,1.2997350000077859
138,0.2232944999996107,1.402028300013626
139,0.24929140001768246,1.154881900001783
140,0.22924900002544746,1.305272600002354
141,0.23348490000353195,1.1848196999926586
142,0.23564659999101423,1.3044928000017535
143,0.2392690999840852,1.3082516999857035
144,0.22475540000596084,1.539586099999724
145,0.42103089997544885,1.1890930000226945
146,0.28367630002321675,1.0789652000239585
147,0.22284740000031888,1.0552507000102196
148,0.27318419999210164,1.6682661999948323
149,0.22261840000282973,1.3275665999972261
150,0.23171549997641705,1.097198599978583
