run,lambda_MBD,lambda_DDD
91,19.176102997872015,1.8815993879600235
92,19.176102997872015,1.0312904193737122
93,19.176102997872015,0.6469688463222502
94,19.176102997872015,0.8119998737552167
95,19.176102997872015,0.9892303384100536
96,19.176102997872015,0.16154787352614683
97,19.176102997872015,1.238134403187726
98,19.176102997872015,0.4461161819000291
99,19.176102997872015,1.785540886855124
100,19.176102997872015,0.5186351710323358
101,19.176102997872015,1.4893517391755087
102,19.176102997872015,0.6553294193529587
103,19.176102997872015,0.20723614668667595
104,19.176102997872015,0.9726279088990212
105,19.176102997872015,1.9225892779407694
106,19.176102997872015,2.159771416460636
107,19.176102997872015,0.8907618440347901
108,19.176102997872015,0.6669437706501044
109,19.176102997872015,0.4357348380076706
110,19.176102997872015,0.716655634279264
111,19.176102997872015,1.6990354187954706
112,19.176102997872015,0.5473521341916239
113,19.176102997872015,1.7647652872141
114,19.176102997872015,2.066340076288803
115,19.176102997872015,0.8237095223474773
116,19.176102997872015,1.201497060719269
117,19.176102997872015,1.806568685182166
118,19.176102997872015,2.0363640880683946
119,19.176102997872015,1.594619461638305
120,19.176102997872015,0.6675109902607572
121,19.176102997872015,0.36495838796180413
122,19.176102997872015,1.891874854915679
123,19.176102997872015,0.7966353303662393
124,19.176102997872015,1.2036711552322705
125,19.176102997872015,0.16109911955646428
126,19.176102997872015,1.9720997534764806
127,19.176102997872015,0.8949864329486136
128,19.176102997872015,1.953451064475381
129,19.176102997872015,0.12647848461027464
130,19.176102997872015,0.8113523145389961
131,19.176102997872015,0.34252562624342103
132,19.176102997872015,0.813270527711179
133,19.176102997872015,1.4481612500579784
134,19.176102997872015,1.3793989327959668
135,19.176102997872015,1.642679246333709
136,19.176102997872015,0.8865431112109758
137,19.176102997872015,0.5271820948186637
138,19.176102997872015,0.634283306508242
139,19.176102997872015,0.11065275960574018
140,19.176102997872015,1.3922198552306775
141,19.176102997872015,0.4685180293630665
142,19.176102997872015,0.4262702080213494
143,19.176102997872015,1.5293801911865015
144,19.176102997872015,0.646537710672429
145,19.176102997872015,0.7888924679155881
146,19.176102997872015,0.20257942507778906
147,19.176102997872015,0.03859729634193071
148,19.176102997872015,1.295006744151737
149,19.176102997872015,1.5550508317969634
150,19.176102997872015,1.4147015758107997
