run,objective_MBD,objective_DDD
1,878.5720818334648,3.4053862103552337
2,878.5720818334648,3.125720495838997
3,878.5720818334648,1.1294566226544844
4,878.5720818334648,3.54320835522111
5,878.5720818334648,1.08788140322748
6,878.5720818334648,0.989992067445785
7,878.5720818334648,1.1057468983262024
8,878.5720818334648,3.8753831861826646
9,878.5720818334648,3.3703107769939793
10,878.5720818334648,1.1803096580900885
11,878.5720818334648,0.5382305312601393
12,878.5720818334648,0.014251132053561216
13,878.5720818334648,1.0989695120722094
14,878.5720818334648,4.300691276680314
15,878.5720818334648,0.9389441437300249
16,878.5720818334648,2.081246743254812
17,878.5720818334648,0.035686387279875775
18,878.5720818334648,1.3820690555682587
19,878.5720818334648,1.946384878602963
20,878.5720818334648,0.15256934165349778
21,878.5720818334648,1.6735587691804548
22,878.5720818334648,2.0357973548897803
23,878.5720818334648,2.7894475428537
24,878.5720818334648,1.439516899902193
25,878.5720818334648,0.8405958054467446
26,878.5720818334648,2.4427338054520953
27,878.5720818334648,1.5137094703685
28,878.5720818334648,3.6807582914666077
29,878.5720818334648,2.762660539722791
30,878.5720818334648,3.0137412802986074
31,878.5720818334648,0.39680623545901966
32,878.5720818334648,1.1908036054180613
33,878.5720818334648,0.14927176496331077
34,878.5720818334648,3.5852133989840858
35,878.5720818334648,4.374245916972067
36,878.5720818334648,1.9697481782171384
37,878.5720818334648,0.3330877773840111
38,878.5720818334648,0.9477705669154437
39,878.5720818334648,1.2471466469238663
40,878.5720818334648,1.345268863262196
41,878.5720818334648,3.751160710236715
42,878.5720818334648,1.3586958719274522
43,878.5720818334648,1.7042922152712519
44,878.5720818334648,1.6997331134546012
45,878.5720818334648,1.1117384408047095
46,878.5720818334648,3.205197785797183
47,878.5720818334648,0.898317441910362
48,878.5720818334648,2.4801986187870555
49,878.5720818334648,0.7053903141170427
50,878.5720818334648,0.06303187768353619
51,878.5720818334648,2.7499709151400125
52,878.5720818334648,0.41344855440015144
53,878.5720818334648,1.0412502495560407
54,878.5720818334648,0.2737769739282022
55,878.5720818334648,1.020777921672358
56,878.5720818334648,2.749983876318184
57,878.5720818334648,2.18519988553379
58,878.5720818334648,0.03604929817248152
59,878.5720818334648,2.3172342116506703
60,878.5720818334648,2.3920260578641215
61,878.5720818334648,3.4748441272924833
62,878.5720818334648,0.009161196938273738
63,878.5720818334648,2.281300115103762
64,878.5720818334648,0.7456810533152399
65,878.5720818334648,2.3274201850557326
66,878.5720818334648,0.05539176583558983
67,878.5720818334648,0.05550237328682077
68,878.5720818334648,4.0323399864542155
69,878.5720818334648,3.314472555403447
70,878.5720818334648,1.4286015693502168
71,14.386063520900787,0.37569507460030493
72,14.386063520900787,0.5436787837016992
73,14.386063520900787,0.01495805770547414
74,14.386063520900787,0.24224843070588256
75,14.386063520900787,0.5610883744060805
76,14.386063520900787,0.22985390723718332
77,14.386063520900787,0.9026662152944999
78,14.386063520900787,0.777185315676844
79,14.386063520900787,0.4442864977314937
80,14.386063520900787,0.47926752194060274
81,14.386063520900787,0.22951749633603472
82,14.386063520900787,1.2680627569886023
83,14.386063520900787,1.606291698310753
84,14.386063520900787,1.1356996649143183
85,14.386063520900787,0.9590066156802223
86,14.386063520900787,0.06466080495027987
87,14.386063520900787,0.12345798072379592
88,14.386063520900787,1.3861031604654221
89,14.386063520900787,0.7451375581491737
90,14.386063520900787,0.6157737784351661
91,14.386063520900787,1.4128598794303044
92,14.386063520900787,0.7745623396143744
93,14.386063520900787,0.48633926241608777
94,14.386063520900787,0.6102730899264343
95,14.386063520900787,0.7440981544941275
96,14.386063520900787,0.12230126579248995
97,14.386063520900787,0.9298789172434114
98,14.386063520900787,0.3359331877443552
99,14.386063520900787,1.346537759071019
100,14.386063520900787,0.39016876046380816
101,14.386063520900787,1.1181865834888922
102,14.386063520900787,0.4926128251726239
103,14.386063520900787,0.1565124353233562
104,14.386063520900787,0.7315805607480321
105,14.386063520900787,1.4430699117476327
106,14.386063520900787,1.6210569724234924
107,14.386063520900787,0.6691782085245257
108,14.386063520900787,0.5013410132842898
109,14.386063520900787,0.3280228921264835
110,14.386063520900787,0.5385873023222633
111,14.386063520900787,1.275563066171669
112,14.386063520900787,0.41232451738675074
113,14.386063520900787,1.324736409243413
114,14.386063520900787,1.5542891414087179
115,14.386063520900787,0.6189396942964168
116,14.386063520900787,0.9022482050716093
117,14.386063520900787,1.3562187065779447
118,14.386063520900787,1.5284676001870636
119,14.386063520900787,1.1972290870627582
120,14.386063520900787,0.5017469196605554
121,14.386063520900787,0.27547326378789405
122,14.386063520900787,1.4200117076138434
123,14.386063520900787,0.5988988832997221
124,14.386063520900787,0.9053372351730801
125,14.386063520900787,0.12194314315135106
126,14.386063520900787,1.4803853178824238
127,14.386063520900787,0.6723882208746762
128,14.386063520900787,1.4692561858482676
129,14.386063520900787,0.09607873581814536
130,14.386063520900787,0.6097962987142524
131,14.386063520900787,0.2580274351800169
132,14.386063520900787,0.6110535676511015
133,14.386063520900787,1.0872935022749388
134,14.386063520900787,1.0362795018590216
135,14.386063520900787,1.2354343614864478
136,14.386063520900787,0.6676391678067828
137,14.386063520900787,0.3965955708297858
138,14.386063520900787,0.4768797870640631
139,14.386063520900787,0.08407548252021316
140,14.386063520900787,1.0479146509989337
141,14.386063520900787,0.3533669954688457
142,14.386063520900787,0.32124598544480987
143,14.386063520900787,1.1487669729761896
144,14.386063520900787,0.48605313846206466
145,14.386063520900787,0.5928474817337908
146,14.386063520900787,0.15302236813625356
147,14.386063520900787,0.03004042246666585
148,14.386063520900787,0.9723552015652459
149,14.386063520900787,1.1678506312264891
150,14.386063520900787,1.0633721365383608
