timestamp,tag,gamma,obj_total,E_traj,D_mats,P_stab,elapsed_sec,signals_used,use_nrmse,rho_mbd,rho_ddd,iters,interval_lo,interval_hi,history_len,gamma_lo,gamma_hi,signals,signal_mix_weights,w_traj,w_mats,w_stab,dw_ctrl,dw_plant,dw_comp,tol,max_iter
2025-10-27T12:02:10,eval,0.3819660112501051,829.444031408083,,,,,,True,,,12,0.07582808496340715,0.07893370497854901,14,0.0,1.0,"y,z,x,u",y:0.3;z:0.4;x:0.2;u:0.1,1.0,0.1,20.0,1.0,0.7,0.3,0.005,30
2025-10-27T12:02:10,eval,0.6180339887498949,917.2913443744965,,,,,,True,,,12,0.07582808496340715,0.07893370497854901,14,0.0,1.0,"y,z,x,u",y:0.3;z:0.4;x:0.2;u:0.1,1.0,0.1,20.0,1.0,0.7,0.3,0.005,30
2025-10-27T12:02:10,eval,0.2360679774997897,715.2905251684085,,,,,,True,,,12,0.07582808496340715,0.07893370497854901,14,0.0,1.0,"y,z,x,u",y:0.3;z:0.4;x:0.2;u:0.1,1.0,0.1,20.0,1.0,0.7,0.3,0.005,30
2025-10-27T12:02:10,eval,0.1458980337503154,398.75726308637525,,,,,,True,,,12,0.07582808496340715,0.07893370497854901,14,0.0,1.0,"y,z,x,u",y:0.3;z:0.4;x:0.2;u:0.1,1.0,0.1,20.0,1.0,0.7,0.3,0.005,30
2025-10-27T12:02:10,eval,0.09016994374947424,371.1650976294327,,,,,,True,,,12,0.07582808496340715,0.07893370497854901,14,0.0,1.0,"y,z,x,u",y:0.3;z:0.4;x:0.2;u:0.1,1.0,0.1,20.0,1.0,0.7,0.3,0.005,30
2025-10-27T12:02:10,eval,0.05572809000084118,588.9264823496757,,,,,,True,,,12,0.07582808496340715,0.07893370497854901,14,0.0,1.0,"y,z,x,u",y:0.3;z:0.4;x:0.2;u:0.1,1.0,0.1,20.0,1.0,0.7,0.3,0.005,30
2025-10-27T12:02:10,eval,0.11145618000168239,412.1814544703987,,,,,,True,,,12,0.07582808496340715,0.07893370497854901,14,0.0,1.0,"y,z,x,u",y:0.3;z:0.4;x:0.2;u:0.1,1.0,0.1,20.0,1.0,0.7,0.3,0.005,30
2025-10-27T12:02:10,eval,0.07701432625304937,333.1461853860138,,,,,,True,,,12,0.07582808496340715,0.07893370497854901,14,0.0,1.0,"y,z,x,u",y:0.3;z:0.4;x:0.2;u:0.1,1.0,0.1,20.0,1.0,0.7,0.3,0.005,30
2025-10-27T12:02:10,eval,0.06888370749726602,481.3088421428957,,,,,,True,,,12,0.07582808496340715,0.07893370497854901,14,0.0,1.0,"y,z,x,u",y:0.3;z:0.4;x:0.2;u:0.1,1.0,0.1,20.0,1.0,0.7,0.3,0.005,30
2025-10-27T12:02:10,eval,0.08203932499369088,599.8080642931353,,,,,,True,,,12,0.07582808496340715,0.07893370497854901,14,0.0,1.0,"y,z,x,u",y:0.3;z:0.4;x:0.2;u:0.1,1.0,0.1,20.0,1.0,0.7,0.3,0.005,30
2025-10-27T12:02:10,eval,0.07390870623790752,339.3952066080643,,,,,,True,,,12,0.07582808496340715,0.07893370497854901,14,0.0,1.0,"y,z,x,u",y:0.3;z:0.4;x:0.2;u:0.1,1.0,0.1,20.0,1.0,0.7,0.3,0.005,30
2025-10-27T12:02:10,eval,0.07893370497854901,414.32562834737223,,,,,,True,,,12,0.07582808496340715,0.07893370497854901,14,0.0,1.0,"y,z,x,u",y:0.3;z:0.4;x:0.2;u:0.1,1.0,0.1,20.0,1.0,0.7,0.3,0.005,30
2025-10-27T12:02:10,eval,0.07582808496340715,681.7192798569226,,,,,,True,,,12,0.07582808496340715,0.07893370497854901,14,0.0,1.0,"y,z,x,u",y:0.3;z:0.4;x:0.2;u:0.1,1.0,0.1,20.0,1.0,0.7,0.3,0.005,30
2025-10-27T12:02:10,eval,0.07774746368890678,451.03983955066025,,,,,,True,,,12,0.07582808496340715,0.07893370497854901,14,0.0,1.0,"y,z,x,u",y:0.3;z:0.4;x:0.2;u:0.1,1.0,0.1,20.0,1.0,0.7,0.3,0.005,30
2025-10-27T12:02:10,best,0.07701432625304937,333.1461853860138,1.159657914894679,3318.1183588770537,0.008734579170686185,2.903702735900879,"y,z,x,u",True,0.9925406329492356,0.9991400863457424,12,0.07582808496340715,0.07893370497854901,14,0.0,1.0,"y,z,x,u",y:0.3;z:0.4;x:0.2;u:0.1,1.0,0.1,20.0,1.0,0.7,0.3,0.005,30
