timestamp,tag,gamma,obj_total,E_traj,D_mats,P_stab,elapsed_sec,signals_used,use_nrmse,rho_mbd,rho_ddd,iters,interval_lo,interval_hi,history_len,gamma_lo,gamma_hi,signals,signal_mix_weights,w_traj,w_mats,w_stab,dw_ctrl,dw_plant,dw_comp,tol,max_iter
2025-10-27T15:01:51,eval,0.3819660112501051,321.7778770444895,,,,,,True,,,12,0.4144884862732385,0.41759410628838034,14,0.0,1.0,"y,z,x,u",y:0.3;z:0.4;x:0.2;u:0.1,1.0,0.1,20.0,1.0,0.7,0.3,0.005,30
2025-10-27T15:01:51,eval,0.6180339887498949,266.51480456028764,,,,,,True,,,12,0.4144884862732385,0.41759410628838034,14,0.0,1.0,"y,z,x,u",y:0.3;z:0.4;x:0.2;u:0.1,1.0,0.1,20.0,1.0,0.7,0.3,0.005,30
2025-10-27T15:01:51,eval,0.7639320225002103,286.9772637356142,,,,,,True,,,12,0.4144884862732385,0.41759410628838034,14,0.0,1.0,"y,z,x,u",y:0.3;z:0.4;x:0.2;u:0.1,1.0,0.1,20.0,1.0,0.7,0.3,0.005,30
2025-10-27T15:01:51,eval,0.5278640450004206,264.17555480015807,,,,,,True,,,12,0.4144884862732385,0.41759410628838034,14,0.0,1.0,"y,z,x,u",y:0.3;z:0.4;x:0.2;u:0.1,1.0,0.1,20.0,1.0,0.7,0.3,0.005,30
2025-10-27T15:01:51,eval,0.4721359549995794,219.06417094181234,,,,,,True,,,12,0.4144884862732385,0.41759410628838034,14,0.0,1.0,"y,z,x,u",y:0.3;z:0.4;x:0.2;u:0.1,1.0,0.1,20.0,1.0,0.7,0.3,0.005,30
2025-10-27T15:01:51,eval,0.4376941012509463,209.3196530370663,,,,,,True,,,12,0.4144884862732385,0.41759410628838034,14,0.0,1.0,"y,z,x,u",y:0.3;z:0.4;x:0.2;u:0.1,1.0,0.1,20.0,1.0,0.7,0.3,0.005,30
2025-10-27T15:01:51,eval,0.41640786499873816,138.0754062283019,,,,,,True,,,12,0.4144884862732385,0.41759410628838034,14,0.0,1.0,"y,z,x,u",y:0.3;z:0.4;x:0.2;u:0.1,1.0,0.1,20.0,1.0,0.7,0.3,0.005,30
2025-10-27T15:01:51,eval,0.40325224750231325,311.24692639770325,,,,,,True,,,12,0.4144884862732385,0.41759410628838034,14,0.0,1.0,"y,z,x,u",y:0.3;z:0.4;x:0.2;u:0.1,1.0,0.1,20.0,1.0,0.7,0.3,0.005,30
2025-10-27T15:01:51,eval,0.42453848375452147,218.94867427900564,,,,,,True,,,12,0.4144884862732385,0.41759410628838034,14,0.0,1.0,"y,z,x,u",y:0.3;z:0.4;x:0.2;u:0.1,1.0,0.1,20.0,1.0,0.7,0.3,0.005,30
2025-10-27T15:01:51,eval,0.4113828662580966,261.19492881012,,,,,,True,,,12,0.4144884862732385,0.41759410628838034,14,0.0,1.0,"y,z,x,u",y:0.3;z:0.4;x:0.2;u:0.1,1.0,0.1,20.0,1.0,0.7,0.3,0.005,30
