x1,x2,x3,x4,u1,u2,y1,y2,z1,z2,z3
-0.7436629473025175,0.3850832724276171,0.16756829804443912,-0.2379110411515935,-0.1839870121774844,0.3442802127840051,-0.7436629473025175,0.3850832724276171,-0.7528622979113917,0.40229728306681733,0.16756829804443912
-0.7706753440058981,0.3343600655356368,0.0869076317619713,-0.22235174223537446,-0.0877431927964748,0.2614533731114109,-0.7706753440058981,0.3343600655356368,-0.7750625036457218,0.34743273419120735,0.0869076317619713
-0.7045014689333454,0.27182211327324757,0.15805960355489945,-0.24172156158585337,-0.003697471390979721,0.14626315779012394,-0.7045014689333454,0.27182211327324757,-0.7046863425028944,0.2791352711627538,0.15805960355489945
-0.5868115573880093,0.19022971430368918,0.09960369919170795,-0.18420554844185272,0.04580819047164285,0.017148208841916028,-0.5868115573880093,0.19022971430368918,-0.5845211478644271,0.191087124745785,0.09960369919170795
-0.5913411411618296,0.32674689641659216,-0.032210353810699324,-0.2892037443985147,0.05367195664180763,-0.10417176026536296,-0.5913411411618296,0.32674689641659216,-0.5886575433297392,0.32153830840332404,-0.032210353810699324
-0.27701725444869124,0.022440805180429707,-0.011320608660147594,-0.061553807372225905,0.029369240976852905,-0.19714266716623124,-0.27701725444869124,0.022440805180429707,-0.2755487923998486,0.012583671822118144,-0.011320608660147594
-0.11668398813248122,-0.05028199641081138,0.22638508827033177,-0.09290888809439017,-0.005388034920193273,-0.24655771232433016,-0.11668398813248122,-0.05028199641081138,-0.11695338987849088,-0.06260988202702789,0.22638508827033177
0.044227782343031624,-0.22054743095903517,0.14096190859363808,0.09182859077137057,-0.024992889258962286,-0.2455869593776924,0.044227782343031624,-0.22054743095903517,0.04297813788008351,-0.2328267789279198,0.14096190859363808
0.16619298039156297,-0.3249858912706328,0.23359741805369677,0.1624071593044548,-0.009341743148248274,-0.19702486444751952,0.16619298039156297,-0.3249858912706328,0.16572589323415055,-0.3348371344930088,0.23359741805369677
0.22773750218294622,-0.3651128248047491,0.23848292023454828,0.2197623496987713,0.048907189227576545,-0.11251548331052917,0.22773750218294622,-0.3651128248047491,0.23018286164432505,-0.37073859897027556,0.23848292023454828
0.21977158378241796,-0.2949193772613437,0.17037924191390152,0.21168585894776518,0.1415990245738847,-0.009951748664163205,0.21977158378241796,-0.2949193772613437,0.2268515350111122,-0.29541696469455186,0.17037924191390152
0.22215331574521494,-0.2184538278107102,-0.03043416184529553,0.2445674197585963,0.2476737943477522,0.09036609161295835,0.22215331574521494,-0.2184538278107102,0.23453700546260253,-0.2139355232300623,-0.03043416184529553
0.21922741723859596,-0.09631418072515643,-0.3465168422355703,0.2719594312089662,0.34008600150477675,0.1699704954622543,0.21922741723859596,-0.09631418072515643,0.2362317173138348,-0.08781565595204371,-0.3465168422355703
0.2385149929655147,0.027835680848312505,-0.7426437997964852,0.3131363230583227,0.3946357473311212,0.21595084724914468,0.2385149929655147,0.027835680848312505,0.25824678033207077,0.03863322321076974,-0.7426437997964852
0.23468922086945443,0.20097862439941294,-1.1875726623475933,0.31040970651924926,0.39772155726806535,0.22337431634413732,0.23468922086945443,0.20097862439941294,0.25457529873285767,0.2121473402166198,-1.1875726623475933
0.22861995290460985,0.38655743949739146,-1.4508923727276504,0.2107472046969924,0.3504639012025226,0.19591101745693124,0.22861995290460985,0.38655743949739146,0.24614314796473596,0.396352990370238,-1.4508923727276504
0.2900204851834851,0.43086235919526367,-1.5929861558153828,0.17894693315989624,0.2679259954264661,0.14456864831916527,0.2900204851834851,0.43086235919526367,0.3034167849548084,0.43809079161122194,-1.5929861558153828
0.29082966132122384,0.4842829406460835,-1.8049296114176294,0.1563357444035744,0.17382612080746923,0.0848539643958495,0.29082966132122384,0.4842829406460835,0.2995209673615973,0.48852563886587597,-1.8049296114176294
0.27137653698057973,0.5318803266092801,-1.8173962378526964,0.057504752109234114,0.09262622694144333,0.033015614463769535,0.27137653698057973,0.5318803266092801,0.2760078483276519,0.5335311073324686,-1.8173962378526964
0.3164759271374117,0.44507355079650984,-1.676532618293919,0.024689826412092546,0.041701727794030745,0.002212757810409123,0.3164759271374117,0.44507355079650984,0.31856101352711325,0.4451841886870303,-1.676532618293919
0.316016152634041,0.3967164142226097,-1.4566327156620542,-0.05530062827479134,0.026190814499380106,-0.0005427921962121219,0.316016152634041,0.3967164142226097,0.31732569335901,0.3966892746127991,-1.4566327156620542
0.2368842573068225,0.44522579081515823,-1.227676006517228,-0.20847777343182952,0.03814886805554386,0.02399537475484732,0.2368842573068225,0.44522579081515823,0.23879170070959968,0.4464255595529006,-1.227676006517228
0.2414598904638444,0.33832909115471577,-1.2527557932345017,-0.12403217464496688,0.060143889502724604,0.06747197028431473,0.2414598904638444,0.33832909115471577,0.24446708493898062,0.3417026896689315,-1.2527557932345017
0.22702592810911706,0.29863227201422593,-1.2121403198975604,-0.11541464971692919,0.07193584405876267,0.11582277911947979,0.22702592810911706,0.29863227201422593,0.2306227203120552,0.3044234109701999,-1.2121403198975604
0.28150383099332255,0.16761032035126067,-1.1705437377534016,-0.019141021935923846,0.05788772313225433,0.15246565514189284,0.28150383099332255,0.16761032035126067,0.28439821714993524,0.1752336031083553,-1.1705437377534016
0.17270719346391555,0.2668560313483841,-1.1538811254972725,-0.11183123848510336,0.012579686374624886,0.1620793660009686,0.17270719346391555,0.2668560313483841,0.1733361777826468,0.27495999964843254,-1.1538811254972725
0.08025915025305404,0.31743821672546246,-1.1024055489035252,-0.18228253157940846,-0.05722345425024088,0.13413853586150892,0.08025915025305404,0.31743821672546246,0.07739797754054199,0.3241451435185379,-1.1024055489035252
-0.031084246780271815,0.37015115357129336,-0.9732837256710376,-0.2891013548407758,-0.13481946044993548,0.06543401906151249,-0.031084246780271815,0.37015115357129336,-0.03782521980276859,0.37342285452436896,-0.9732837256710376
-0.06161070684244888,0.2937742957554167,-0.6647560955512388,-0.3480792833193912,-0.19916337780899984,-0.038964181107698385,-0.06161070684244888,0.2937742957554167,-0.07156887573289887,0.2918260867000318,-0.6647560955512388
-0.051985325778321156,0.14983454000219978,-0.27091786994200606,-0.36691412648769645,-0.2318425388196976,-0.16650168785768127,-0.051985325778321156,0.14983454000219978,-0.06357745271930604,0.14150945560931572,-0.27091786994200606
